id_evento,nombre_evento,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link,descripcion
6948,Feria del Caballo Jerez,Cádiz,2025-04-23 00:00:00,Parque Temático,Cognitiva,3,5,Cubierto,Desde 30€,https://feriadelcaballojerez.com/,Disfruta de un parque temático familiar en Feria del Caballo Jerez en Cádiz el 23 de April de 2025.
6949,Laberinto de Villapresente Cantabria,Cantabria,2025-09-03 00:00:00,Parque Temático,Visual,3,2,Al aire libre,Desde 30€,https://laberintodevillapresente.es/,Disfruta de un parque temático familiar en Laberinto de Villapresente Cantabria en Cantabria el 3 de September de 2025.
6951,Castillo de Manzanares el Real,Ciudad Real,2025-06-02 00:00:00,Concierto,Auditiva,5,0,Cubierto,Por confirmar,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un concierto familiar en Castillo de Manzanares el Real en Ciudad Real el 2 de June de 2025.
6953,Isla Mágica Sevilla,Sevilla,2025-09-04 00:00:00,Museo,Auditiva,1,5,Al aire libre,Desde 20€,https://www.islamagica.es/,Disfruta de un museo familiar en Isla Mágica Sevilla en Sevilla el 4 de September de 2025.
6954,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-03-18 00:00:00,Exposición,Visual,2,2,Al aire libre,Gratis,https://cac.es/,Disfruta de un exposición familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 18 de March de 2025.
6956,Isla Mágica Sevilla,Sevilla,2025-04-11 00:00:00,Espectáculo,Ninguna,3,0,Cubierto,Desde 10€,https://www.islamagica.es/,Disfruta de un espectáculo familiar en Isla Mágica Sevilla en Sevilla el 11 de April de 2025.
6957,PortAventura World,Madrid,2025-10-27 00:00:00,Concierto,Movilidad reducida,5,5,Cubierto,Por confirmar,https://www.portaventuraworld.com/,Disfruta de un concierto familiar en PortAventura World en Madrid el 27 de October de 2025.
6958,Museo de la Felicidad Madrid,Madrid,2025-01-30 00:00:00,Parque Temático,Ninguna,4,0,Cubierto,Desde 30€,https://www.museodelafelicidad.es/,Disfruta de un parque temático familiar en Museo de la Felicidad Madrid en Madrid el 30 de January de 2025.
6959,Museo Naval de Madrid,Madrid,2025-03-28 00:00:00,Espectáculo,Movilidad reducida,5,5,Al aire libre,Desde 10€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un espectáculo familiar en Museo Naval de Madrid en Madrid el 28 de March de 2025.
6963,CaixaForum Madrid,Madrid,2025-02-27 00:00:00,Espectáculo,Movilidad reducida,4,5,Al aire libre,Gratis,https://caixaforum.org/es/madrid,Disfruta de un espectáculo familiar en CaixaForum Madrid en Madrid el 27 de February de 2025.
6964,Harpia Balaguer Medieval Lleida,Lleida,2025-01-27 00:00:00,Literatura,Auditiva,2,8,Cubierto,Desde 30€,https://balaguer.cat/portal/,Disfruta de un literatura familiar en Harpia Balaguer Medieval Lleida en Lleida el 27 de January de 2025.
6968,Isla Mágica Sevilla,Sevilla,2025-07-11 00:00:00,Exposición,Ninguna,2,0,Cubierto,Desde 20€,https://www.islamagica.es/,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 11 de July de 2025.
6971,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-10-06 00:00:00,Literatura,Cognitiva,2,0,Cubierto,Desde 30€,https://teatrosanpol.com/,Disfruta de un literatura familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 6 de October de 2025.
6972,Parque de Aventuras Amazonia,Madrid,2025-10-31 00:00:00,Parque Temático,Cognitiva,5,8,Al aire libre,Por confirmar,https://www.parqueaventuraamazonia.com/,Disfruta de un parque temático familiar en Parque de Aventuras Amazonia en Madrid el 31 de October de 2025.
6973,Teleférico de Madrid,Madrid,2025-05-27 00:00:00,Festival,Movilidad reducida,5,0,Al aire libre,Por confirmar,https://teleferico.emtmadrid.es/,Disfruta de un festival familiar en Teleférico de Madrid en Madrid el 27 de May de 2025.
6974,Museo de las Ilusiones Madrid,Madrid,2025-12-21 00:00:00,Concierto,Auditiva,5,8,Al aire libre,Gratis,https://museumofillusions.es/madrid/,Disfruta de un concierto familiar en Museo de las Ilusiones Madrid en Madrid el 21 de December de 2025.
6976,Dinópolis Teruel,Teruel,2025-12-06 00:00:00,Festival,Visual,5,8,Al aire libre,Desde 5€,https://www.dinopolis.com/,Disfruta de un festival familiar en Dinópolis Teruel en Teruel el 6 de December de 2025.
6977,Acuario de Gijón,Asturias,2025-07-16 00:00:00,Concierto,Movilidad reducida,4,8,Al aire libre,Desde 10€,https://acuariodegijon.es/,Disfruta de un concierto familiar en Acuario de Gijón en Asturias el 16 de July de 2025.
6978,Harpia Balaguer Medieval Lleida,Lleida,2025-12-19 00:00:00,Literatura,Auditiva,1,8,Al aire libre,Desde 10€,https://balaguer.cat/portal/,Disfruta de un literatura familiar en Harpia Balaguer Medieval Lleida en Lleida el 19 de December de 2025.
6980,Museo de la Ciencia Valladolid,Valladolid,2025-08-20 00:00:00,Museo,Movilidad reducida,2,0,Cubierto,Desde 10€,https://museocienciavalladolid.es/,Disfruta de un museo familiar en Museo de la Ciencia Valladolid en Valladolid el 20 de August de 2025.
6981,Atlantis Aquarium Madrid,Madrid,2025-12-01 00:00:00,Exposición,Ninguna,1,2,Al aire libre,Por confirmar,https://www.atlantisaquarium-madrid.es/,Disfruta de un exposición familiar en Atlantis Aquarium Madrid en Madrid el 1 de December de 2025.
6984,Castillo de Manzanares el Real,Ciudad Real,2025-03-29 00:00:00,Museo,Cognitiva,1,2,Al aire libre,Gratis,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un museo familiar en Castillo de Manzanares el Real en Ciudad Real el 29 de March de 2025.
6985,Isla Mágica Sevilla,Sevilla,2025-09-10 00:00:00,Festival,Auditiva,5,2,Cubierto,Por confirmar,https://www.islamagica.es/,Disfruta de un festival familiar en Isla Mágica Sevilla en Sevilla el 10 de September de 2025.
6986,Museo del Mar de Galicia,A Coruña,2025-06-20 00:00:00,Museo,Auditiva,1,0,Al aire libre,Desde 10€,https://museodomar.xunta.gal/,Disfruta de un museo familiar en Museo del Mar de Galicia en A Coruña el 20 de June de 2025.
6987,Museo Interactivo de la Música Málaga,Málaga,2026-01-01 00:00:00,Museo,Auditiva,2,8,Al aire libre,Gratis,https://www.musicaenaccion.com/,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 1 de January de 2026.
6988,Museo de Cera de Madrid,Madrid,2025-06-15 00:00:00,Festival,Cognitiva,3,5,Cubierto,Gratis,https://www.museoceramadrid.com/,Disfruta de un festival familiar en Museo de Cera de Madrid en Madrid el 15 de June de 2025.
6989,Parque Faunia Madrid,Madrid,2025-07-27 00:00:00,Festival,Ninguna,5,5,Al aire libre,Desde 20€,https://www.faunia.es/,Disfruta de un festival familiar en Parque Faunia Madrid en Madrid el 27 de July de 2025.
6990,Festival de los Sentidos Albacete,Albacete,2025-04-14 00:00:00,Literatura,Cognitiva,1,2,Cubierto,Desde 20€,https://festivaldelossentidos.com/,Disfruta de un literatura familiar en Festival de los Sentidos Albacete en Albacete el 14 de April de 2025.
6991,Parque Gulliver Valencia,Valencia,2025-06-16 00:00:00,Exposición,Auditiva,2,8,Al aire libre,Desde 30€,https://www.visitvalencia.com/,Disfruta de un exposición familiar en Parque Gulliver Valencia en Valencia el 16 de June de 2025.
6992,Museo Nacional de Ciencias Naturales,Madrid,2025-01-19 00:00:00,Exposición,Visual,1,8,Cubierto,Desde 5€,https://www.mncn.csic.es/,Disfruta de un exposición familiar en Museo Nacional de Ciencias Naturales en Madrid el 19 de January de 2025.
6995,Karting Ángel Burgueño Madrid,Madrid,2025-01-24 00:00:00,Festival,Movilidad reducida,3,8,Cubierto,Desde 20€,https://kartingangelburgueno.com/,Disfruta de un festival familiar en Karting Ángel Burgueño Madrid en Madrid el 24 de January de 2025.
6997,Bioparc Valencia,Valencia,2025-11-10 00:00:00,Festival,Auditiva,5,2,Cubierto,Desde 5€,https://www.bioparcvalencia.es/,Disfruta de un festival familiar en Bioparc Valencia en Valencia el 10 de November de 2025.
6999,Harpia Balaguer Medieval Lleida,Lleida,2025-01-09 00:00:00,Concierto,Auditiva,4,2,Al aire libre,Desde 5€,https://balaguer.cat/portal/,Disfruta de un concierto familiar en Harpia Balaguer Medieval Lleida en Lleida el 9 de January de 2025.
7000,Festival de Magia - Parque de Atracciones,Madrid,2025-04-21 00:00:00,Exposición,Cognitiva,1,8,Cubierto,Gratis,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un exposición familiar en Festival de Magia - Parque de Atracciones en Madrid el 21 de April de 2025.
7001,Parque Gulliver Valencia,Valencia,2025-11-03 00:00:00,Exposición,Cognitiva,2,0,Al aire libre,Desde 30€,https://www.visitvalencia.com/,Disfruta de un exposición familiar en Parque Gulliver Valencia en Valencia el 3 de November de 2025.
7004,Parque de Aventuras Amazonia,Madrid,2025-06-05 00:00:00,Parque Temático,Cognitiva,4,2,Cubierto,Desde 20€,https://www.parqueaventuraamazonia.com/,Disfruta de un parque temático familiar en Parque de Aventuras Amazonia en Madrid el 5 de June de 2025.
7006,Parque de Aventuras Amazonia,Madrid,2025-06-15 00:00:00,Espectáculo,Cognitiva,4,0,Cubierto,Por confirmar,https://www.parqueaventuraamazonia.com/,Disfruta de un espectáculo familiar en Parque de Aventuras Amazonia en Madrid el 15 de June de 2025.
7007,Jurassic World Experience Madrid,Madrid,2025-01-04 00:00:00,Concierto,Auditiva,5,0,Al aire libre,Desde 20€,https://jurassicworldexperience.es/,Disfruta de un concierto familiar en Jurassic World Experience Madrid en Madrid el 4 de January de 2025.
7009,Castillo de Manzanares el Real,Ciudad Real,2025-03-04 00:00:00,Festival,Auditiva,4,0,Al aire libre,Desde 5€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 4 de March de 2025.
7010,Harpia Balaguer Medieval Lleida,Lleida,2025-09-04 00:00:00,Literatura,Ninguna,2,0,Cubierto,Por confirmar,https://balaguer.cat/portal/,Disfruta de un literatura familiar en Harpia Balaguer Medieval Lleida en Lleida el 4 de September de 2025.
7012,Festival Emérita Lúdica Mérida,Badajoz,2025-03-20 00:00:00,Museo,Visual,2,2,Al aire libre,Gratis,https://meridaludica.com/,Disfruta de un museo familiar en Festival Emérita Lúdica Mérida en Badajoz el 20 de March de 2025.
7013,Teleférico de Madrid,Madrid,2025-04-21 00:00:00,Festival,Auditiva,3,5,Cubierto,Gratis,https://teleferico.emtmadrid.es/,Disfruta de un festival familiar en Teleférico de Madrid en Madrid el 21 de April de 2025.
7015,Atlantis Aquarium Madrid,Madrid,2025-12-05 00:00:00,Parque Temático,Movilidad reducida,5,5,Al aire libre,Por confirmar,https://www.atlantisaquarium-madrid.es/,Disfruta de un parque temático familiar en Atlantis Aquarium Madrid en Madrid el 5 de December de 2025.
7018,Museo Nacional de Ciencias Naturales,Madrid,2025-11-17 00:00:00,Literatura,Movilidad reducida,2,2,Cubierto,Desde 30€,https://www.mncn.csic.es/,Disfruta de un literatura familiar en Museo Nacional de Ciencias Naturales en Madrid el 17 de November de 2025.
7020,Festival de Magia - Parque de Atracciones,Madrid,2025-01-31 00:00:00,Festival,Movilidad reducida,5,8,Al aire libre,Por confirmar,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un festival familiar en Festival de Magia - Parque de Atracciones en Madrid el 31 de January de 2025.
7023,Atlantis Aquarium Madrid,Madrid,2025-01-18 00:00:00,Concierto,Ninguna,4,2,Cubierto,Desde 10€,https://www.atlantisaquarium-madrid.es/,Disfruta de un concierto familiar en Atlantis Aquarium Madrid en Madrid el 18 de January de 2025.
7024,Museo del Mar de Galicia,A Coruña,2025-05-26 00:00:00,Parque Temático,Cognitiva,3,5,Al aire libre,Desde 20€,https://museodomar.xunta.gal/,Disfruta de un parque temático familiar en Museo del Mar de Galicia en A Coruña el 26 de May de 2025.
7025,Maratón de los Cuentos Guadalajara,Guadalajara,2025-04-26 00:00:00,Museo,Visual,2,5,Al aire libre,Desde 5€,https://www.maratondeloscuentos.org/,Disfruta de un museo familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 26 de April de 2025.
7027,CosmoCaixa Barcelona,Barcelona,2025-10-09 00:00:00,Literatura,Auditiva,2,0,Al aire libre,Desde 20€,https://cosmocaixa.org/,Disfruta de un literatura familiar en CosmoCaixa Barcelona en Barcelona el 9 de October de 2025.
7028,Pueblo Español de Barcelona,Barcelona,2025-02-13 00:00:00,Espectáculo,Movilidad reducida,5,2,Al aire libre,Desde 20€,https://poble-espanyol.com/,Disfruta de un espectáculo familiar en Pueblo Español de Barcelona en Barcelona el 13 de February de 2025.
7029,Parque de Aventuras Amazonia,Madrid,2025-07-02 00:00:00,Museo,Cognitiva,1,0,Al aire libre,Por confirmar,https://www.parqueaventuraamazonia.com/,Disfruta de un museo familiar en Parque de Aventuras Amazonia en Madrid el 2 de July de 2025.
7030,L'Aquàrium Barcelona,Barcelona,2025-10-13 00:00:00,Concierto,Movilidad reducida,3,0,Al aire libre,Desde 10€,https://www.aquariumbcn.com/,Disfruta de un concierto familiar en L'Aquàrium Barcelona en Barcelona el 13 de October de 2025.
7032,Feria del Caballo Jerez,Cádiz,2025-03-13 00:00:00,Museo,Visual,2,5,Cubierto,Desde 10€,https://feriadelcaballojerez.com/,Disfruta de un museo familiar en Feria del Caballo Jerez en Cádiz el 13 de March de 2025.
7033,Museo de las Ilusiones Madrid,Madrid,2025-02-28 00:00:00,Festival,Auditiva,5,2,Cubierto,Por confirmar,https://museumofillusions.es/madrid/,Disfruta de un festival familiar en Museo de las Ilusiones Madrid en Madrid el 28 de February de 2025.
7035,Festival Tomavistas Madrid,Madrid,2025-08-23 00:00:00,Parque Temático,Ninguna,3,8,Cubierto,Desde 30€,https://www.tomavistasfestival.com/,Disfruta de un parque temático familiar en Festival Tomavistas Madrid en Madrid el 23 de August de 2025.
7038,Castillo de Manzanares el Real,Ciudad Real,2025-12-04 00:00:00,Exposición,Movilidad reducida,1,2,Al aire libre,Por confirmar,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un exposición familiar en Castillo de Manzanares el Real en Ciudad Real el 4 de December de 2025.
7039,Festival de los Sentidos Albacete,Albacete,2025-12-15 00:00:00,Exposición,Cognitiva,2,8,Al aire libre,Gratis,https://festivaldelossentidos.com/,Disfruta de un exposición familiar en Festival de los Sentidos Albacete en Albacete el 15 de December de 2025.
7040,Museo de la Ciencia Valladolid,Valladolid,2025-12-18 00:00:00,Exposición,Cognitiva,1,0,Al aire libre,Desde 5€,https://museocienciavalladolid.es/,Disfruta de un exposición familiar en Museo de la Ciencia Valladolid en Valladolid el 18 de December de 2025.
7041,Teleférico de Madrid,Madrid,2025-05-28 00:00:00,Exposición,Visual,2,8,Al aire libre,Gratis,https://teleferico.emtmadrid.es/,Disfruta de un exposición familiar en Teleférico de Madrid en Madrid el 28 de May de 2025.
7042,Museo de la Felicidad Madrid,Madrid,2025-12-21 00:00:00,Espectáculo,Cognitiva,5,0,Al aire libre,Desde 5€,https://www.museodelafelicidad.es/,Disfruta de un espectáculo familiar en Museo de la Felicidad Madrid en Madrid el 21 de December de 2025.
7045,Museo de la Ciencia Valladolid,Valladolid,2025-01-12 00:00:00,Literatura,Ninguna,1,5,Cubierto,Por confirmar,https://museocienciavalladolid.es/,Disfruta de un literatura familiar en Museo de la Ciencia Valladolid en Valladolid el 12 de January de 2025.
7046,Castillo de Manzanares el Real,Ciudad Real,2025-09-26 00:00:00,Museo,Auditiva,2,2,Al aire libre,Desde 10€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un museo familiar en Castillo de Manzanares el Real en Ciudad Real el 26 de September de 2025.
7047,Laberinto de Villapresente Cantabria,Cantabria,2025-06-09 00:00:00,Concierto,Cognitiva,4,0,Cubierto,Desde 5€,https://laberintodevillapresente.es/,Disfruta de un concierto familiar en Laberinto de Villapresente Cantabria en Cantabria el 9 de June de 2025.
7048,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-04-27 00:00:00,Espectáculo,Movilidad reducida,5,5,Cubierto,Desde 20€,https://cac.es/,Disfruta de un espectáculo familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 27 de April de 2025.
7049,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-05-20 00:00:00,Concierto,Auditiva,4,5,Al aire libre,Desde 30€,https://parquedecabarceno.com/,Disfruta de un concierto familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 20 de May de 2025.
7054,Parque Faunia Madrid,Madrid,2025-03-22 00:00:00,Parque Temático,Cognitiva,4,8,Al aire libre,Desde 30€,https://www.faunia.es/,Disfruta de un parque temático familiar en Parque Faunia Madrid en Madrid el 22 de March de 2025.
7055,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-06-01 00:00:00,Literatura,Movilidad reducida,2,2,Al aire libre,Desde 30€,https://www.madrid.es/portales/munimadrid,Disfruta de un literatura familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 1 de June de 2025.
7056,Zoo Aquarium de Madrid,Madrid,2025-04-19 00:00:00,Literatura,Auditiva,1,0,Cubierto,Desde 20€,https://www.zoomadrid.com/,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 19 de April de 2025.
7058,Zoo Aquarium de Madrid,Madrid,2025-12-17 00:00:00,Literatura,Movilidad reducida,1,0,Al aire libre,Desde 10€,https://www.zoomadrid.com/,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 17 de December de 2025.
7059,Feria Medieval Ibiza,Illes Balears,2025-06-05 00:00:00,Parque Temático,Visual,4,8,Cubierto,Por confirmar,https://ibiza.travel/,Disfruta de un parque temático familiar en Feria Medieval Ibiza en Illes Balears el 5 de June de 2025.
7061,Familyland Tres Cantos,Madrid,2025-06-23 00:00:00,Festival,Visual,5,2,Al aire libre,Desde 10€,https://familyland.es/,Disfruta de un festival familiar en Familyland Tres Cantos en Madrid el 23 de June de 2025.
7062,Oceanogràfic Valencia,Valencia,2025-05-05 00:00:00,Espectáculo,Ninguna,5,0,Cubierto,Desde 30€,https://www.oceanografic.org/,Disfruta de un espectáculo familiar en Oceanogràfic Valencia en Valencia el 5 de May de 2025.
7063,Oceanogràfic Valencia,Valencia,2025-08-03 00:00:00,Museo,Movilidad reducida,1,0,Cubierto,Gratis,https://www.oceanografic.org/,Disfruta de un museo familiar en Oceanogràfic Valencia en Valencia el 3 de August de 2025.
7064,Museo de la Ciencia Valladolid,Valladolid,2025-07-18 00:00:00,Museo,Movilidad reducida,2,2,Al aire libre,Desde 5€,https://museocienciavalladolid.es/,Disfruta de un museo familiar en Museo de la Ciencia Valladolid en Valladolid el 18 de July de 2025.
7066,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-08-18 00:00:00,Literatura,Ninguna,2,2,Cubierto,Gratis,https://www.madrid.es/portales/munimadrid,Disfruta de un literatura familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 18 de August de 2025.
7067,CaixaForum Madrid,Madrid,2025-03-14 00:00:00,Parque Temático,Visual,5,5,Al aire libre,Desde 5€,https://caixaforum.org/es/madrid,Disfruta de un parque temático familiar en CaixaForum Madrid en Madrid el 14 de March de 2025.
7068,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-01-25 00:00:00,Exposición,Auditiva,1,8,Al aire libre,Desde 20€,https://cac.es/,Disfruta de un exposición familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 25 de January de 2025.
7069,Feria del Caballo Jerez,Cádiz,2025-04-04 00:00:00,Museo,Cognitiva,2,5,Cubierto,Desde 5€,https://feriadelcaballojerez.com/,Disfruta de un museo familiar en Feria del Caballo Jerez en Cádiz el 4 de April de 2025.
7071,Museo Interactivo de la Música Málaga,Málaga,2025-11-19 00:00:00,Museo,Cognitiva,2,2,Al aire libre,Desde 10€,https://www.musicaenaccion.com/,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 19 de November de 2025.
7073,Castillo de Manzanares el Real,Ciudad Real,2025-11-23 00:00:00,Exposición,Movilidad reducida,1,8,Cubierto,Desde 20€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un exposición familiar en Castillo de Manzanares el Real en Ciudad Real el 23 de November de 2025.
7080,Festival Pirineos Sur,Madrid,2025-01-10 00:00:00,Espectáculo,Visual,3,0,Al aire libre,Desde 20€,https://pirineos-sur.es/,Disfruta de un espectáculo familiar en Festival Pirineos Sur en Madrid el 10 de January de 2025.
7081,Dinópolis Teruel,Teruel,2025-02-13 00:00:00,Concierto,Ninguna,3,0,Al aire libre,Desde 20€,https://www.dinopolis.com/,Disfruta de un concierto familiar en Dinópolis Teruel en Teruel el 13 de February de 2025.
7082,Museo Interactivo de la Música Málaga,Málaga,2025-12-30 00:00:00,Literatura,Auditiva,1,8,Cubierto,Por confirmar,https://www.musicaenaccion.com/,Disfruta de un literatura familiar en Museo Interactivo de la Música Málaga en Málaga el 30 de December de 2025.
7083,Festival de Magia - Parque de Atracciones,Madrid,2025-10-19 00:00:00,Concierto,Movilidad reducida,3,0,Cubierto,Gratis,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un concierto familiar en Festival de Magia - Parque de Atracciones en Madrid el 19 de October de 2025.
7084,Parque Warner Madrid,Madrid,2025-05-04 00:00:00,Espectáculo,Visual,4,0,Cubierto,Desde 5€,https://www.parquewarner.com/,Disfruta de un espectáculo familiar en Parque Warner Madrid en Madrid el 4 de May de 2025.
7085,Museo del Ferrocarril de Madrid,Madrid,2025-07-24 00:00:00,Museo,Movilidad reducida,1,8,Al aire libre,Desde 10€,https://www.museodelferrocarril.org/,Disfruta de un museo familiar en Museo del Ferrocarril de Madrid en Madrid el 24 de July de 2025.
7086,Parque Gulliver Valencia,Valencia,2025-10-03 00:00:00,Espectáculo,Visual,5,8,Cubierto,Por confirmar,https://www.visitvalencia.com/,Disfruta de un espectáculo familiar en Parque Gulliver Valencia en Valencia el 3 de October de 2025.
7087,Festival de los Sentidos Albacete,Albacete,2025-10-01 00:00:00,Museo,Visual,1,5,Cubierto,Por confirmar,https://festivaldelossentidos.com/,Disfruta de un museo familiar en Festival de los Sentidos Albacete en Albacete el 1 de October de 2025.
7088,Concierto Aitana Estadio Metropolitano,Madrid,2025-08-17 00:00:00,Festival,Ninguna,4,5,Al aire libre,Desde 20€,https://aitanamusic.es/,Disfruta de un festival familiar en Concierto Aitana Estadio Metropolitano en Madrid el 17 de August de 2025.
7089,Festival Emérita Lúdica Mérida,Badajoz,2025-12-02 00:00:00,Literatura,Movilidad reducida,2,2,Al aire libre,Gratis,https://meridaludica.com/,Disfruta de un literatura familiar en Festival Emérita Lúdica Mérida en Badajoz el 2 de December de 2025.
7091,Harpia Balaguer Medieval Lleida,Lleida,2025-07-28 00:00:00,Parque Temático,Visual,5,0,Al aire libre,Desde 10€,https://balaguer.cat/portal/,Disfruta de un parque temático familiar en Harpia Balaguer Medieval Lleida en Lleida el 28 de July de 2025.
7093,Familyland Tres Cantos,Madrid,2025-04-20 00:00:00,Museo,Visual,2,5,Cubierto,Desde 5€,https://familyland.es/,Disfruta de un museo familiar en Familyland Tres Cantos en Madrid el 20 de April de 2025.
7095,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-07-08 00:00:00,Concierto,Visual,4,2,Al aire libre,Desde 5€,https://teatrosanpol.com/,Disfruta de un concierto familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 8 de July de 2025.
7096,Festival Tomavistas Madrid,Madrid,2025-08-02 00:00:00,Exposición,Visual,2,5,Al aire libre,Desde 5€,https://www.tomavistasfestival.com/,Disfruta de un exposición familiar en Festival Tomavistas Madrid en Madrid el 2 de August de 2025.
7097,Museo del Prado actividades familiares,Bizkaia,2025-12-19 00:00:00,Festival,Visual,4,0,Al aire libre,Gratis,https://www.museodelprado.es/,Disfruta de un festival familiar en Museo del Prado actividades familiares en Bizkaia el 19 de December de 2025.
7098,Acuario de Gijón,Asturias,2025-07-03 00:00:00,Parque Temático,Visual,4,0,Al aire libre,Desde 5€,https://acuariodegijon.es/,Disfruta de un parque temático familiar en Acuario de Gijón en Asturias el 3 de July de 2025.
7100,Jurassic World Experience Madrid,Madrid,2025-08-18 00:00:00,Concierto,Ninguna,5,0,Cubierto,Desde 5€,https://jurassicworldexperience.es/,Disfruta de un concierto familiar en Jurassic World Experience Madrid en Madrid el 18 de August de 2025.
7102,CosmoCaixa Barcelona,Barcelona,2025-04-01 00:00:00,Espectáculo,Cognitiva,3,5,Cubierto,Desde 20€,https://cosmocaixa.org/,Disfruta de un espectáculo familiar en CosmoCaixa Barcelona en Barcelona el 1 de April de 2025.
7104,Teleférico de Madrid,Madrid,2025-07-26 00:00:00,Parque Temático,Movilidad reducida,4,5,Al aire libre,Desde 30€,https://teleferico.emtmadrid.es/,Disfruta de un parque temático familiar en Teleférico de Madrid en Madrid el 26 de July de 2025.
7105,Museo Naval de Madrid,Madrid,2025-06-22 00:00:00,Festival,Movilidad reducida,5,8,Cubierto,Desde 10€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un festival familiar en Museo Naval de Madrid en Madrid el 22 de June de 2025.
7106,Feria Medieval Ibiza,Illes Balears,2025-05-04 00:00:00,Exposición,Ninguna,2,2,Al aire libre,Desde 10€,https://ibiza.travel/,Disfruta de un exposición familiar en Feria Medieval Ibiza en Illes Balears el 4 de May de 2025.
7107,Museo del Ferrocarril de Madrid,Madrid,2025-11-11 00:00:00,Museo,Visual,1,0,Al aire libre,Desde 30€,https://www.museodelferrocarril.org/,Disfruta de un museo familiar en Museo del Ferrocarril de Madrid en Madrid el 11 de November de 2025.
7108,Atlantis Aquarium Madrid,Madrid,2025-04-24 00:00:00,Espectáculo,Movilidad reducida,4,0,Al aire libre,Gratis,https://www.atlantisaquarium-madrid.es/,Disfruta de un espectáculo familiar en Atlantis Aquarium Madrid en Madrid el 24 de April de 2025.
7109,Teleférico de Madrid,Madrid,2025-05-17 00:00:00,Exposición,Visual,1,2,Al aire libre,Desde 5€,https://teleferico.emtmadrid.es/,Disfruta de un exposición familiar en Teleférico de Madrid en Madrid el 17 de May de 2025.
7112,Castillo de Manzanares el Real,Ciudad Real,2025-12-21 00:00:00,Festival,Cognitiva,4,8,Al aire libre,Desde 20€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 21 de December de 2025.
7113,Concierto Aitana Estadio Metropolitano,Madrid,2025-07-19 00:00:00,Concierto,Movilidad reducida,5,8,Al aire libre,Desde 20€,https://aitanamusic.es/,Disfruta de un concierto familiar en Concierto Aitana Estadio Metropolitano en Madrid el 19 de July de 2025.
7114,Bioparc Valencia,Valencia,2025-03-01 00:00:00,Espectáculo,Auditiva,5,2,Cubierto,Desde 30€,https://www.bioparcvalencia.es/,Disfruta de un espectáculo familiar en Bioparc Valencia en Valencia el 1 de March de 2025.
7115,Museo del Mar de Galicia,A Coruña,2025-06-19 00:00:00,Literatura,Cognitiva,2,8,Al aire libre,Por confirmar,https://museodomar.xunta.gal/,Disfruta de un literatura familiar en Museo del Mar de Galicia en A Coruña el 19 de June de 2025.
7116,CaixaForum Barcelona,Barcelona,2025-09-21 00:00:00,Espectáculo,Visual,4,2,Cubierto,Gratis,https://caixaforum.org/es/barcelona,Disfruta de un espectáculo familiar en CaixaForum Barcelona en Barcelona el 21 de September de 2025.
