id_evento,nombre_evento,tipo_actividad,descripcion,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link
6324,Teleférico de Madrid,,Disfruta de un parque temático familiar en Teleférico de Madrid en Madrid el 8 de September de 2025.,Madrid,2025-09-08 00:00:00,Parque Temático,Cognitiva,5,0,Cubierto,Desde 30€,https://teleferico.emtmadrid.es/
6325,CaixaForum Barcelona,,Disfruta de un museo familiar en CaixaForum Barcelona en Barcelona el 7 de October de 2025.,Barcelona,2025-10-07 00:00:00,Museo,Cognitiva,2,8,Cubierto,Por confirmar,https://caixaforum.org/es/barcelona
6326,Parque de Aventuras Amazonia,,Disfruta de un festival familiar en Parque de Aventuras Amazonia en Madrid el 19 de November de 2025.,Madrid,2025-11-19 00:00:00,Festival,Cognitiva,5,2,Al aire libre,Gratis,https://www.parqueaventuraamazonia.com/
6328,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un festival familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 12 de April de 2025.,Valencia,2025-04-12 00:00:00,Festival,Movilidad reducida,4,2,Al aire libre,Desde 10€,https://cac.es/
6329,Museo de las Ilusiones Madrid,,Disfruta de un espectáculo familiar en Museo de las Ilusiones Madrid en Madrid el 1 de March de 2025.,Madrid,2025-03-01 00:00:00,Espectáculo,Visual,3,0,Cubierto,Gratis,https://museumofillusions.es/madrid/
6332,Zoo Aquarium de Madrid,,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 6 de July de 2025.,Madrid,2025-07-06 00:00:00,Literatura,Auditiva,1,0,Al aire libre,Desde 10€,https://www.zoomadrid.com/
6334,Acuario de Gijón,,Disfruta de un exposición familiar en Acuario de Gijón en Asturias el 4 de January de 2025.,Asturias,2025-01-04 00:00:00,Exposición,Movilidad reducida,1,2,Cubierto,Gratis,https://acuariodegijon.es/
6335,Bioparc Valencia,,Disfruta de un parque temático familiar en Bioparc Valencia en Valencia el 2 de July de 2025.,Valencia,2025-07-02 00:00:00,Parque Temático,Ninguna,3,2,Al aire libre,Desde 5€,https://www.bioparcvalencia.es/
6337,Festival Emérita Lúdica Mérida,,Disfruta de un concierto familiar en Festival Emérita Lúdica Mérida en Badajoz el 19 de February de 2025.,Badajoz,2025-02-19 00:00:00,Concierto,Cognitiva,4,0,Cubierto,Por confirmar,https://meridaludica.com/
6338,Familyland Tres Cantos,,Disfruta de un parque temático familiar en Familyland Tres Cantos en Madrid el 22 de November de 2025.,Madrid,2025-11-22 00:00:00,Parque Temático,Cognitiva,5,5,Cubierto,Gratis,https://familyland.es/
6339,Museo de la Ciencia Valladolid,,Disfruta de un festival familiar en Museo de la Ciencia Valladolid en Valladolid el 21 de February de 2025.,Valladolid,2025-02-21 00:00:00,Festival,Ninguna,3,0,Cubierto,Desde 30€,https://museocienciavalladolid.es/
6340,Festival Tomavistas Madrid,,Disfruta de un espectáculo familiar en Festival Tomavistas Madrid en Madrid el 11 de October de 2025.,Madrid,2025-10-11 00:00:00,Espectáculo,Cognitiva,3,0,Cubierto,Desde 10€,https://www.tomavistasfestival.com/
6342,Museo del Ferrocarril de Madrid,,Disfruta de un literatura familiar en Museo del Ferrocarril de Madrid en Madrid el 25 de January de 2025.,Madrid,2025-01-25 00:00:00,Literatura,Visual,2,0,Al aire libre,Desde 20€,https://www.museodelferrocarril.org/
6343,Museo de las Ilusiones Madrid,,Disfruta de un festival familiar en Museo de las Ilusiones Madrid en Madrid el 16 de September de 2025.,Madrid,2025-09-16 00:00:00,Festival,Auditiva,4,8,Cubierto,Desde 10€,https://museumofillusions.es/madrid/
6344,L'Aquàrium Barcelona,,Disfruta de un literatura familiar en L'Aquàrium Barcelona en Barcelona el 1 de November de 2025.,Barcelona,2025-11-01 00:00:00,Literatura,Ninguna,1,2,Al aire libre,Desde 5€,https://www.aquariumbcn.com/
6345,Familyland Tres Cantos,,Disfruta de un exposición familiar en Familyland Tres Cantos en Madrid el 9 de August de 2025.,Madrid,2025-08-09 00:00:00,Exposición,Movilidad reducida,2,5,Al aire libre,Desde 20€,https://familyland.es/
6346,Teleférico de Madrid,,Disfruta de un espectáculo familiar en Teleférico de Madrid en Madrid el 6 de December de 2025.,Madrid,2025-12-06 00:00:00,Espectáculo,Ninguna,3,5,Cubierto,Desde 10€,https://teleferico.emtmadrid.es/
6348,Familyland Tres Cantos,,Disfruta de un museo familiar en Familyland Tres Cantos en Madrid el 5 de January de 2025.,Madrid,2025-01-05 00:00:00,Museo,Movilidad reducida,2,5,Cubierto,Gratis,https://familyland.es/
6349,Museo del Ferrocarril de Madrid,,Disfruta de un parque temático familiar en Museo del Ferrocarril de Madrid en Madrid el 23 de February de 2025.,Madrid,2025-02-23 00:00:00,Parque Temático,Cognitiva,3,8,Cubierto,Desde 20€,https://www.museodelferrocarril.org/
6350,Festival de Magia - Parque de Atracciones,,Disfruta de un exposición familiar en Festival de Magia - Parque de Atracciones en Madrid el 23 de March de 2025.,Madrid,2025-03-23 00:00:00,Exposición,Visual,2,0,Cubierto,Por confirmar,https://parquedeatracciones.es/eventos/festival-magia
6352,Museo de las Ilusiones Madrid,,Disfruta de un festival familiar en Museo de las Ilusiones Madrid en Madrid el 29 de May de 2025.,Madrid,2025-05-29 00:00:00,Festival,Cognitiva,4,8,Cubierto,Por confirmar,https://museumofillusions.es/madrid/
6353,Oceanogràfic Valencia,,Disfruta de un espectáculo familiar en Oceanogràfic Valencia en Valencia el 3 de April de 2025.,Valencia,2025-04-03 00:00:00,Espectáculo,Movilidad reducida,5,8,Cubierto,Por confirmar,https://www.oceanografic.org/
6354,Zoo Aquarium de Madrid,,Disfruta de un parque temático familiar en Zoo Aquarium de Madrid en Madrid el 3 de April de 2025.,Madrid,2025-04-03 00:00:00,Parque Temático,Cognitiva,3,5,Cubierto,Desde 5€,https://www.zoomadrid.com/
6355,Familyland Tres Cantos,,Disfruta de un parque temático familiar en Familyland Tres Cantos en Madrid el 10 de June de 2025.,Madrid,2025-06-10 00:00:00,Parque Temático,Visual,5,8,Al aire libre,Gratis,https://familyland.es/
6356,Festival Pirineos Sur,,Disfruta de un literatura familiar en Festival Pirineos Sur en Madrid el 3 de September de 2025.,Madrid,2025-09-03 00:00:00,Literatura,Movilidad reducida,2,8,Al aire libre,Desde 10€,https://pirineos-sur.es/
6357,Harpia Balaguer Medieval Lleida,,Disfruta de un exposición familiar en Harpia Balaguer Medieval Lleida en Lleida el 5 de October de 2025.,Lleida,2025-10-05 00:00:00,Exposición,Ninguna,1,0,Al aire libre,Gratis,https://balaguer.cat/portal/
6359,Feria del Caballo Jerez,,Disfruta de un parque temático familiar en Feria del Caballo Jerez en Cádiz el 24 de March de 2025.,Cádiz,2025-03-24 00:00:00,Parque Temático,Movilidad reducida,3,8,Cubierto,Por confirmar,https://feriadelcaballojerez.com/
6360,Zoo Aquarium de Madrid,,Disfruta de un museo familiar en Zoo Aquarium de Madrid en Madrid el 13 de September de 2025.,Madrid,2025-09-13 00:00:00,Museo,Ninguna,2,0,Cubierto,Desde 20€,https://www.zoomadrid.com/
6361,Laberinto de Villapresente Cantabria,,Disfruta de un exposición familiar en Laberinto de Villapresente Cantabria en Cantabria el 10 de August de 2025.,Cantabria,2025-08-10 00:00:00,Exposición,Visual,2,2,Al aire libre,Desde 5€,https://laberintodevillapresente.es/
6363,Museo Interactivo de la Música Málaga,,Disfruta de un espectáculo familiar en Museo Interactivo de la Música Málaga en Málaga el 27 de August de 2025.,Málaga,2025-08-27 00:00:00,Espectáculo,Cognitiva,4,8,Al aire libre,Desde 5€,https://www.musicaenaccion.com/
6364,Oceanogràfic Valencia,,Disfruta de un espectáculo familiar en Oceanogràfic Valencia en Valencia el 13 de January de 2025.,Valencia,2025-01-13 00:00:00,Espectáculo,Movilidad reducida,4,2,Cubierto,Desde 10€,https://www.oceanografic.org/
6365,Maratón de los Cuentos Guadalajara,,Disfruta de un exposición familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 23 de December de 2025.,Guadalajara,2025-12-23 00:00:00,Exposición,Auditiva,1,2,Cubierto,Desde 10€,https://www.maratondeloscuentos.org/
6366,Harpia Balaguer Medieval Lleida,,Disfruta de un exposición familiar en Harpia Balaguer Medieval Lleida en Lleida el 15 de January de 2025.,Lleida,2025-01-15 00:00:00,Exposición,Movilidad reducida,2,0,Cubierto,Desde 30€,https://balaguer.cat/portal/
6367,Parque Warner Madrid,,Disfruta de un festival familiar en Parque Warner Madrid en Madrid el 8 de March de 2025.,Madrid,2025-03-08 00:00:00,Festival,Ninguna,3,5,Al aire libre,Desde 30€,https://www.parquewarner.com/
6369,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un parque temático familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 18 de October de 2025.,Madrid,2025-10-18 00:00:00,Parque Temático,Ninguna,5,8,Al aire libre,Por confirmar,https://www.madrid.es/portales/munimadrid
6370,Concierto Aitana Estadio Metropolitano,,Disfruta de un exposición familiar en Concierto Aitana Estadio Metropolitano en Madrid el 1 de August de 2025.,Madrid,2025-08-01 00:00:00,Exposición,Movilidad reducida,1,0,Cubierto,Desde 30€,https://aitanamusic.es/
6371,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un museo familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 24 de July de 2025.,Valencia,2025-07-24 00:00:00,Museo,Ninguna,2,0,Al aire libre,Desde 10€,https://cac.es/
6374,Maratón de los Cuentos Guadalajara,,Disfruta de un concierto familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 10 de June de 2025.,Guadalajara,2025-06-10 00:00:00,Concierto,Auditiva,4,2,Cubierto,Desde 5€,https://www.maratondeloscuentos.org/
6375,Museo Naval de Madrid,,Disfruta de un espectáculo familiar en Museo Naval de Madrid en Madrid el 21 de March de 2025.,Madrid,2025-03-21 00:00:00,Espectáculo,Auditiva,5,5,Cubierto,Desde 5€,https://www.armada.mde.es/MuseoNaval/
6377,CaixaForum Barcelona,,Disfruta de un literatura familiar en CaixaForum Barcelona en Barcelona el 14 de October de 2025.,Barcelona,2025-10-14 00:00:00,Literatura,Ninguna,2,5,Al aire libre,Gratis,https://caixaforum.org/es/barcelona
6379,Dinópolis Teruel,,Disfruta de un espectáculo familiar en Dinópolis Teruel en Teruel el 7 de November de 2025.,Teruel,2025-11-07 00:00:00,Espectáculo,Visual,5,5,Al aire libre,Desde 20€,https://www.dinopolis.com/
6380,Museo de la Ciencia Valladolid,,Disfruta de un espectáculo familiar en Museo de la Ciencia Valladolid en Valladolid el 10 de December de 2025.,Valladolid,2025-12-10 00:00:00,Espectáculo,Movilidad reducida,5,0,Cubierto,Desde 20€,https://museocienciavalladolid.es/
6381,Teleférico de Madrid,,Disfruta de un concierto familiar en Teleférico de Madrid en Madrid el 12 de June de 2025.,Madrid,2025-06-12 00:00:00,Concierto,Cognitiva,3,0,Al aire libre,Por confirmar,https://teleferico.emtmadrid.es/
6382,Feria del Caballo Jerez,,Disfruta de un espectáculo familiar en Feria del Caballo Jerez en Cádiz el 6 de June de 2025.,Cádiz,2025-06-06 00:00:00,Espectáculo,Cognitiva,4,2,Cubierto,Desde 10€,https://feriadelcaballojerez.com/
6383,Museo del Prado actividades familiares,,Disfruta de un concierto familiar en Museo del Prado actividades familiares en Bizkaia el 15 de April de 2025.,Bizkaia,2025-04-15 00:00:00,Concierto,Movilidad reducida,4,5,Al aire libre,Desde 10€,https://www.museodelprado.es/
6384,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un espectáculo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 20 de March de 2025.,Madrid,2025-03-20 00:00:00,Espectáculo,Cognitiva,4,0,Cubierto,Desde 30€,https://www.madrid.es/portales/munimadrid
6386,Concierto Aitana Estadio Metropolitano,,Disfruta de un exposición familiar en Concierto Aitana Estadio Metropolitano en Madrid el 26 de August de 2025.,Madrid,2025-08-26 00:00:00,Exposición,Ninguna,2,0,Cubierto,Por confirmar,https://aitanamusic.es/
6388,Parque Warner Madrid,,Disfruta de un festival familiar en Parque Warner Madrid en Madrid el 1 de May de 2025.,Madrid,2025-05-01 00:00:00,Festival,Visual,4,8,Cubierto,Desde 20€,https://www.parquewarner.com/
6389,Karting Ángel Burgueño Madrid,,Disfruta de un concierto familiar en Karting Ángel Burgueño Madrid en Madrid el 12 de December de 2025.,Madrid,2025-12-12 00:00:00,Concierto,Ninguna,5,5,Cubierto,Desde 30€,https://kartingangelburgueno.com/
6391,Parque Gulliver Valencia,,Disfruta de un literatura familiar en Parque Gulliver Valencia en Valencia el 2 de August de 2025.,Valencia,2025-08-02 00:00:00,Literatura,Visual,1,0,Cubierto,Gratis,https://www.visitvalencia.com/
6392,Dinópolis Teruel,,Disfruta de un festival familiar en Dinópolis Teruel en Teruel el 6 de June de 2025.,Teruel,2025-06-06 00:00:00,Festival,Cognitiva,3,5,Cubierto,Desde 20€,https://www.dinopolis.com/
6394,Museo de la Felicidad Madrid,,Disfruta de un espectáculo familiar en Museo de la Felicidad Madrid en Madrid el 8 de December de 2025.,Madrid,2025-12-08 00:00:00,Espectáculo,Visual,4,5,Cubierto,Por confirmar,https://www.museodelafelicidad.es/
6395,Museo de Cera de Madrid,,Disfruta de un concierto familiar en Museo de Cera de Madrid en Madrid el 15 de August de 2025.,Madrid,2025-08-15 00:00:00,Concierto,Visual,4,0,Cubierto,Por confirmar,https://www.museoceramadrid.com/
6396,Festival de Magia - Parque de Atracciones,,Disfruta de un museo familiar en Festival de Magia - Parque de Atracciones en Madrid el 22 de September de 2025.,Madrid,2025-09-22 00:00:00,Museo,Cognitiva,1,8,Al aire libre,Desde 20€,https://parquedeatracciones.es/eventos/festival-magia
6398,Castillo de Manzanares el Real,,Disfruta de un concierto familiar en Castillo de Manzanares el Real en Ciudad Real el 11 de February de 2025.,Ciudad Real,2025-02-11 00:00:00,Concierto,Visual,5,8,Cubierto,Desde 30€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
6400,Parque Gulliver Valencia,,Disfruta de un exposición familiar en Parque Gulliver Valencia en Valencia el 4 de March de 2025.,Valencia,2025-03-04 00:00:00,Exposición,Auditiva,2,0,Cubierto,Desde 10€,https://www.visitvalencia.com/
6402,Familyland Tres Cantos,,Disfruta de un espectáculo familiar en Familyland Tres Cantos en Madrid el 9 de May de 2025.,Madrid,2025-05-09 00:00:00,Espectáculo,Cognitiva,3,2,Al aire libre,Gratis,https://familyland.es/
6403,Festival Pirineos Sur,,Disfruta de un parque temático familiar en Festival Pirineos Sur en Madrid el 27 de October de 2025.,Madrid,2025-10-27 00:00:00,Parque Temático,Auditiva,3,5,Cubierto,Desde 5€,https://pirineos-sur.es/
6405,Museo del Prado actividades familiares,,Disfruta de un museo familiar en Museo del Prado actividades familiares en Bizkaia el 23 de July de 2025.,Bizkaia,2025-07-23 00:00:00,Museo,Ninguna,1,8,Cubierto,Desde 10€,https://www.museodelprado.es/
6407,Festival Emérita Lúdica Mérida,,Disfruta de un exposición familiar en Festival Emérita Lúdica Mérida en Badajoz el 23 de June de 2025.,Badajoz,2025-06-23 00:00:00,Exposición,Ninguna,1,2,Cubierto,Desde 5€,https://meridaludica.com/
6408,Museo de las Ilusiones Madrid,,Disfruta de un literatura familiar en Museo de las Ilusiones Madrid en Madrid el 17 de October de 2025.,Madrid,2025-10-17 00:00:00,Literatura,Cognitiva,1,5,Cubierto,Desde 10€,https://museumofillusions.es/madrid/
6409,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un museo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 18 de November de 2025.,Madrid,2025-11-18 00:00:00,Museo,Visual,1,2,Al aire libre,Desde 30€,https://www.madrid.es/portales/munimadrid
6410,Festival Emérita Lúdica Mérida,,Disfruta de un exposición familiar en Festival Emérita Lúdica Mérida en Badajoz el 4 de October de 2025.,Badajoz,2025-10-04 00:00:00,Exposición,Movilidad reducida,1,0,Al aire libre,Desde 10€,https://meridaludica.com/
6411,CosmoCaixa Barcelona,,Disfruta de un festival familiar en CosmoCaixa Barcelona en Barcelona el 3 de May de 2025.,Barcelona,2025-05-03 00:00:00,Festival,Auditiva,4,8,Al aire libre,Gratis,https://cosmocaixa.org/
6412,PortAventura World,,Disfruta de un festival familiar en PortAventura World en Madrid el 12 de June de 2025.,Madrid,2025-06-12 00:00:00,Festival,Ninguna,4,8,Cubierto,Desde 20€,https://www.portaventuraworld.com/
6413,Maratón de los Cuentos Guadalajara,,Disfruta de un literatura familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 18 de April de 2025.,Guadalajara,2025-04-18 00:00:00,Literatura,Movilidad reducida,1,8,Al aire libre,Desde 30€,https://www.maratondeloscuentos.org/
6414,Festival Tomavistas Madrid,,Disfruta de un festival familiar en Festival Tomavistas Madrid en Madrid el 23 de October de 2025.,Madrid,2025-10-23 00:00:00,Festival,Movilidad reducida,4,2,Al aire libre,Desde 20€,https://www.tomavistasfestival.com/
6417,Museo de las Ilusiones Madrid,,Disfruta de un concierto familiar en Museo de las Ilusiones Madrid en Madrid el 1 de November de 2025.,Madrid,2025-11-01 00:00:00,Concierto,Auditiva,4,8,Al aire libre,Por confirmar,https://museumofillusions.es/madrid/
6420,Museo Interactivo de la Música Málaga,,Disfruta de un parque temático familiar en Museo Interactivo de la Música Málaga en Málaga el 27 de April de 2025.,Málaga,2025-04-27 00:00:00,Parque Temático,Movilidad reducida,4,8,Cubierto,Desde 10€,https://www.musicaenaccion.com/
6421,Pinocho en el Circo - Teatro San Pol,,Disfruta de un espectáculo familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 18 de December de 2025.,Barcelona,2025-12-18 00:00:00,Espectáculo,Visual,4,8,Al aire libre,Desde 30€,https://teatrosanpol.com/
6422,CaixaForum Madrid,,Disfruta de un festival familiar en CaixaForum Madrid en Madrid el 10 de December de 2025.,Madrid,2025-12-10 00:00:00,Festival,Ninguna,3,8,Cubierto,Desde 30€,https://caixaforum.org/es/madrid
6423,Festival Pirineos Sur,,Disfruta de un literatura familiar en Festival Pirineos Sur en Madrid el 14 de October de 2025.,Madrid,2025-10-14 00:00:00,Literatura,Movilidad reducida,1,5,Al aire libre,Desde 30€,https://pirineos-sur.es/
6424,Pinocho en el Circo - Teatro San Pol,,Disfruta de un literatura familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 26 de January de 2025.,Barcelona,2025-01-26 00:00:00,Literatura,Movilidad reducida,2,2,Cubierto,Desde 5€,https://teatrosanpol.com/
6427,Laberinto de Villapresente Cantabria,,Disfruta de un literatura familiar en Laberinto de Villapresente Cantabria en Cantabria el 9 de November de 2025.,Cantabria,2025-11-09 00:00:00,Literatura,Ninguna,2,2,Cubierto,Por confirmar,https://laberintodevillapresente.es/
6429,Zoo Aquarium de Madrid,,Disfruta de un festival familiar en Zoo Aquarium de Madrid en Madrid el 18 de February de 2025.,Madrid,2025-02-18 00:00:00,Festival,Movilidad reducida,4,2,Cubierto,Desde 10€,https://www.zoomadrid.com/
6430,Dinópolis Teruel,,Disfruta de un exposición familiar en Dinópolis Teruel en Teruel el 21 de January de 2025.,Teruel,2025-01-21 00:00:00,Exposición,Movilidad reducida,2,8,Cubierto,Por confirmar,https://www.dinopolis.com/
6431,Festival de Magia - Parque de Atracciones,,Disfruta de un exposición familiar en Festival de Magia - Parque de Atracciones en Madrid el 29 de August de 2025.,Madrid,2025-08-29 00:00:00,Exposición,Cognitiva,1,2,Cubierto,Desde 30€,https://parquedeatracciones.es/eventos/festival-magia
6432,Maratón de los Cuentos Guadalajara,,Disfruta de un exposición familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 15 de October de 2025.,Guadalajara,2025-10-15 00:00:00,Exposición,Ninguna,2,0,Al aire libre,Desde 5€,https://www.maratondeloscuentos.org/
6433,Festival Emérita Lúdica Mérida,,Disfruta de un exposición familiar en Festival Emérita Lúdica Mérida en Badajoz el 14 de April de 2025.,Badajoz,2025-04-14 00:00:00,Exposición,Auditiva,1,2,Al aire libre,Desde 5€,https://meridaludica.com/
6434,Museo Interactivo de la Música Málaga,,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 1 de January de 2025.,Málaga,2025-01-01 00:00:00,Museo,Cognitiva,2,2,Cubierto,Desde 20€,https://www.musicaenaccion.com/
6436,Pueblo Español de Barcelona,,Disfruta de un exposición familiar en Pueblo Español de Barcelona en Barcelona el 19 de April de 2025.,Barcelona,2025-04-19 00:00:00,Exposición,Ninguna,2,8,Cubierto,Por confirmar,https://poble-espanyol.com/
6437,Parque Faunia Madrid,,Disfruta de un museo familiar en Parque Faunia Madrid en Madrid el 3 de March de 2025.,Madrid,2025-03-03 00:00:00,Museo,Cognitiva,2,8,Cubierto,Desde 5€,https://www.faunia.es/
6438,CosmoCaixa Barcelona,,Disfruta de un festival familiar en CosmoCaixa Barcelona en Barcelona el 18 de July de 2025.,Barcelona,2025-07-18 00:00:00,Festival,Auditiva,5,2,Al aire libre,Desde 10€,https://cosmocaixa.org/
6440,Museo del Prado actividades familiares,,Disfruta de un parque temático familiar en Museo del Prado actividades familiares en Bizkaia el 7 de July de 2025.,Bizkaia,2025-07-07 00:00:00,Parque Temático,Cognitiva,3,5,Al aire libre,Por confirmar,https://www.museodelprado.es/
6442,Museo de las Ilusiones Madrid,,Disfruta de un festival familiar en Museo de las Ilusiones Madrid en Madrid el 8 de February de 2025.,Madrid,2025-02-08 00:00:00,Festival,Movilidad reducida,4,8,Cubierto,Desde 5€,https://museumofillusions.es/madrid/
6443,Feria Medieval Ibiza,,Disfruta de un exposición familiar en Feria Medieval Ibiza en Illes Balears el 14 de October de 2025.,Illes Balears,2025-10-14 00:00:00,Exposición,Movilidad reducida,2,2,Cubierto,Gratis,https://ibiza.travel/
6446,Festival Emérita Lúdica Mérida,,Disfruta de un exposición familiar en Festival Emérita Lúdica Mérida en Badajoz el 19 de April de 2025.,Badajoz,2025-04-19 00:00:00,Exposición,Movilidad reducida,1,0,Cubierto,Desde 5€,https://meridaludica.com/
6449,Festival Emérita Lúdica Mérida,,Disfruta de un espectáculo familiar en Festival Emérita Lúdica Mérida en Badajoz el 9 de June de 2025.,Badajoz,2025-06-09 00:00:00,Espectáculo,Ninguna,5,8,Cubierto,Gratis,https://meridaludica.com/
6450,Museo Nacional de Ciencias Naturales,,Disfruta de un museo familiar en Museo Nacional de Ciencias Naturales en Madrid el 6 de October de 2025.,Madrid,2025-10-06 00:00:00,Museo,Visual,2,5,Cubierto,Desde 30€,https://www.mncn.csic.es/
6451,Laberinto de Villapresente Cantabria,,Disfruta de un parque temático familiar en Laberinto de Villapresente Cantabria en Cantabria el 29 de September de 2025.,Cantabria,2025-09-29 00:00:00,Parque Temático,Visual,3,2,Al aire libre,Gratis,https://laberintodevillapresente.es/
6453,Festival Tomavistas Madrid,,Disfruta de un exposición familiar en Festival Tomavistas Madrid en Madrid el 8 de March de 2025.,Madrid,2025-03-08 00:00:00,Exposición,Cognitiva,1,5,Cubierto,Por confirmar,https://www.tomavistasfestival.com/
6455,Festival de los Sentidos Albacete,,Disfruta de un espectáculo familiar en Festival de los Sentidos Albacete en Albacete el 24 de November de 2025.,Albacete,2025-11-24 00:00:00,Espectáculo,Ninguna,3,8,Al aire libre,Gratis,https://festivaldelossentidos.com/
6456,Maratón de los Cuentos Guadalajara,,Disfruta de un espectáculo familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 7 de June de 2025.,Guadalajara,2025-06-07 00:00:00,Espectáculo,Ninguna,5,5,Al aire libre,Desde 30€,https://www.maratondeloscuentos.org/
6459,Acuario de Gijón,,Disfruta de un festival familiar en Acuario de Gijón en Asturias el 16 de September de 2025.,Asturias,2025-09-16 00:00:00,Festival,Visual,5,8,Al aire libre,Desde 20€,https://acuariodegijon.es/
6460,Parque Warner Madrid,,Disfruta de un museo familiar en Parque Warner Madrid en Madrid el 20 de April de 2025.,Madrid,2025-04-20 00:00:00,Museo,Auditiva,2,0,Cubierto,Por confirmar,https://www.parquewarner.com/
6464,Festival Emérita Lúdica Mérida,,Disfruta de un concierto familiar en Festival Emérita Lúdica Mérida en Badajoz el 8 de September de 2025.,Badajoz,2025-09-08 00:00:00,Concierto,Movilidad reducida,4,2,Cubierto,Desde 5€,https://meridaludica.com/
6465,Festival Emérita Lúdica Mérida,,Disfruta de un festival familiar en Festival Emérita Lúdica Mérida en Badajoz el 28 de November de 2025.,Badajoz,2025-11-28 00:00:00,Festival,Movilidad reducida,4,8,Al aire libre,Desde 20€,https://meridaludica.com/
6467,Festival Pirineos Sur,,Disfruta de un festival familiar en Festival Pirineos Sur en Madrid el 5 de August de 2025.,Madrid,2025-08-05 00:00:00,Festival,Ninguna,4,5,Al aire libre,Por confirmar,https://pirineos-sur.es/
6468,Atlantis Aquarium Madrid,,Disfruta de un museo familiar en Atlantis Aquarium Madrid en Madrid el 16 de August de 2025.,Madrid,2025-08-16 00:00:00,Museo,Auditiva,1,8,Al aire libre,Gratis,https://www.atlantisaquarium-madrid.es/
6470,Museo de la Ciencia Valladolid,,Disfruta de un espectáculo familiar en Museo de la Ciencia Valladolid en Valladolid el 23 de January de 2025.,Valladolid,2025-01-23 00:00:00,Espectáculo,Movilidad reducida,4,2,Al aire libre,Gratis,https://museocienciavalladolid.es/
6471,Museo del Mar de Galicia,,Disfruta de un festival familiar en Museo del Mar de Galicia en A Coruña el 5 de December de 2025.,A Coruña,2025-12-05 00:00:00,Festival,Ninguna,3,8,Al aire libre,Desde 10€,https://museodomar.xunta.gal/
6473,Feria Medieval Ibiza,,Disfruta de un literatura familiar en Feria Medieval Ibiza en Illes Balears el 16 de March de 2025.,Illes Balears,2025-03-16 00:00:00,Literatura,Ninguna,2,8,Al aire libre,Desde 5€,https://ibiza.travel/
6474,Familyland Tres Cantos,,Disfruta de un festival familiar en Familyland Tres Cantos en Madrid el 27 de March de 2025.,Madrid,2025-03-27 00:00:00,Festival,Ninguna,3,2,Al aire libre,Por confirmar,https://familyland.es/
6475,Parque Faunia Madrid,,Disfruta de un festival familiar en Parque Faunia Madrid en Madrid el 14 de November de 2025.,Madrid,2025-11-14 00:00:00,Festival,Visual,4,8,Al aire libre,Desde 10€,https://www.faunia.es/
6476,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un espectáculo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 20 de February de 2025.,Madrid,2025-02-20 00:00:00,Espectáculo,Auditiva,3,5,Al aire libre,Desde 10€,https://www.madrid.es/portales/munimadrid
6477,Laberinto de Villapresente Cantabria,,Disfruta de un museo familiar en Laberinto de Villapresente Cantabria en Cantabria el 9 de March de 2025.,Cantabria,2025-03-09 00:00:00,Museo,Movilidad reducida,2,5,Al aire libre,Desde 30€,https://laberintodevillapresente.es/
6478,Bioparc Valencia,,Disfruta de un literatura familiar en Bioparc Valencia en Valencia el 4 de April de 2025.,Valencia,2025-04-04 00:00:00,Literatura,Movilidad reducida,2,8,Cubierto,Por confirmar,https://www.bioparcvalencia.es/
6479,Festival Pirineos Sur,,Disfruta de un concierto familiar en Festival Pirineos Sur en Madrid el 26 de May de 2025.,Madrid,2025-05-26 00:00:00,Concierto,Cognitiva,4,5,Cubierto,Por confirmar,https://pirineos-sur.es/
6480,Museo del Ferrocarril de Madrid,,Disfruta de un exposición familiar en Museo del Ferrocarril de Madrid en Madrid el 23 de September de 2025.,Madrid,2025-09-23 00:00:00,Exposición,Visual,2,0,Al aire libre,Desde 5€,https://www.museodelferrocarril.org/
6481,Dinópolis Teruel,,Disfruta de un museo familiar en Dinópolis Teruel en Teruel el 1 de October de 2025.,Teruel,2025-10-01 00:00:00,Museo,Cognitiva,2,2,Cubierto,Por confirmar,https://www.dinopolis.com/
